name,mean_pred,std_pred,mean_true_cate,std_true_cate,bias,rmse,mae,total_time,backend,sign_precision,pearson_correlation,target,case_id,case_slug,case_title,setting_id,n,p_x,p_w,p_z,horizon
Revised Conditional,0.0358997453716784,0.0749396118372843,0.091372912140109,0.072323833910341,-0.0554731667684306,0.1217497591165783,0.0873076981270961,2.15706205368042,RevisedBaselineCensoredSurvivalForest,0.722,-0.0829393453415495,RMST,6,linear_nonlinear_informative_weak_harmful_small,"Linear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S20,2000,20,5,5,4.589810089173507
Revised Conditional,-0.0094302472623373,0.0318837923526348,0.0699445751669047,0.0319186272813249,-0.079374822429242,0.0915402912054033,0.0808856734975813,2.1627466678619385,RevisedBaselineCensoredSurvivalForest,0.3835,-0.0215623767281411,survival.probability,6,linear_nonlinear_informative_weak_harmful_small,"Linear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S20,2000,20,5,5,0.2309310083320586
Revised Conditional,0.2406517674205696,0.2913592953338144,0.179511854524991,0.3194736223184715,0.0611399128955785,0.4149993788916318,0.2759457172055566,3.3513505458831787,RevisedBaselineCensoredSurvivalForest,0.834,0.0991991807351222,RMST,6,linear_nonlinear_informative_weak_harmful_small,"Linear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S21,2000,40,10,10,34.444795818164145
Revised Conditional,0.0440150898748851,0.0223482111410885,0.0485387890155664,0.0384164417599564,-0.0045236991406813,0.0450370411652242,0.0375694316233373,3.293442487716675,RevisedBaselineCensoredSurvivalForest,0.9845,-0.0189890579975499,survival.probability,6,linear_nonlinear_informative_weak_harmful_small,"Linear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S21,2000,40,10,10,0.2391738932826207
Revised Conditional,0.1498106027033623,0.2106509363708819,0.169037359942257,0.2173953424859401,-0.0192267572388947,0.2880583646850327,0.2094987668475826,4.499380350112915,RevisedBaselineCensoredSurvivalForest,0.79775,0.0985554188791746,RMST,6,linear_nonlinear_informative_weak_harmful_small,"Linear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S22,4000,20,10,10,11.494907056313291
Revised Conditional,0.056570357417182,0.017375923285479,0.0475998013965221,0.0384460063072135,0.0089705560206598,0.0430412955932985,0.0371945200514482,4.38656759262085,RevisedBaselineCensoredSurvivalForest,0.99875,0.005939705011857,survival.probability,6,linear_nonlinear_informative_weak_harmful_small,"Linear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S22,4000,20,10,10,0.2625662597430581
Revised Conditional,0.0089173369462418,0.1443880834286555,0.1507218025713278,0.1174922585758151,-0.1418044656250859,0.2364265109143882,0.1953531790285393,0.740576982498169,RevisedBaselineCensoredSurvivalForest,0.38,-0.0335005551082054,RMST,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S01,500,5,1,1,3.2190702223435776
Revised Conditional,0.0059434886281005,0.0300546644038062,0.1025000450697395,0.0608772035445813,-0.0965565564416389,0.1160008023030261,0.0994825412974722,0.8561244010925293,RevisedBaselineCensoredSurvivalForest,0.524,0.130161725713625,survival.probability,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S01,500,5,1,1,0.2651582727730669
Revised Conditional,-0.1077205379711201,0.1473990136733404,0.1846153355055202,0.157791608127788,-0.2923358734766403,0.3495378665070923,0.2987373316004953,0.9410443305969238,RevisedBaselineCensoredSurvivalForest,0.204,0.2130033569128841,RMST,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S02,1000,5,1,1,5.209547021135627
Revised Conditional,-0.0542658598861795,0.0296389125769689,0.1088014738807705,0.0579804454790259,-0.16306733376695,0.1756205362018499,0.163072625967842,1.1345200538635254,RevisedBaselineCensoredSurvivalForest,0.023,-0.0033227662967125,survival.probability,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S02,1000,5,1,1,0.3009493541115033
Revised Conditional,-0.0160487836314124,0.159043673266877,0.1418124784677858,0.101750043771743,-0.1578612620991982,0.2339820167715503,0.1901373235598979,1.392188549041748,RevisedBaselineCensoredSurvivalForest,0.3015,0.1798388110489898,RMST,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S03,2000,5,1,1,2.5820356465723733
Revised Conditional,-0.0553322074719966,0.0373982375427029,0.0981559662729794,0.0593561077828108,-0.1534881737449761,0.1679160480630744,0.1536825355363253,1.3601324558258057,RevisedBaselineCensoredSurvivalForest,0.0725,0.0641035708725018,survival.probability,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S03,2000,5,1,1,0.2390305329901848
Revised Conditional,0.0102323369478175,0.1889892453408308,0.1250232674725657,0.1258432848470714,-0.1147909305247482,0.2366944534841599,0.1874529644745476,2.1949267387390137,RevisedBaselineCensoredSurvivalForest,0.3835,0.1830330608700376,RMST,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S04,4000,5,1,1,5.035704448263495
Revised Conditional,-0.0846457340537547,0.0306236383363045,0.1005941131169593,0.0595675532144695,-0.1852398471707141,0.1967760474134311,0.1852398471707141,2.177643299102783,RevisedBaselineCensoredSurvivalForest,0.0025,0.0216779519912544,survival.probability,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S04,4000,5,1,1,0.1806465357234393
Revised Conditional,-0.0948035942764362,0.1653499528800485,0.1609321153094981,0.1287026113434059,-0.2557357095859344,0.3258262306695346,0.2654136520408818,4.216416120529175,RevisedBaselineCensoredSurvivalForest,0.184375,0.0738450724436137,RMST,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S05,8000,5,1,1,3.775937394263402
Revised Conditional,-0.0653872622810271,0.0353513388053168,0.1022960239205273,0.0592313277715573,-0.1676832862015544,0.180752556874992,0.1677052442846783,3.941477298736572,RevisedBaselineCensoredSurvivalForest,0.041375,0.0487760500286413,survival.probability,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S05,8000,5,1,1,0.2506775929569561
Revised Conditional,-0.1646436883214307,0.2571368431070033,0.1822388596035354,0.1496441458051579,-0.3468825479249662,0.4583834414748294,0.368683411607227,8.183417797088623,RevisedBaselineCensoredSurvivalForest,0.2111875,-0.0165694292522507,RMST,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,5.262175279605513
Revised Conditional,-0.0554840519841562,0.0495721509223371,0.109779740951793,0.0565319741035529,-0.1652637929359492,0.177970322613131,0.1653118392795169,7.848459005355835,RevisedBaselineCensoredSurvivalForest,0.1523125,0.2305064305512801,survival.probability,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,0.293882846447199
Revised Conditional,0.0907185100444888,0.3393106616322004,0.1672313081801786,0.1153245226034636,-0.0765127981356898,0.3606864562203732,0.2751215566459294,1.3200867176055908,RevisedBaselineCensoredSurvivalForest,0.49,0.0535505905516511,RMST,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,3.2637845314550873
Revised Conditional,-0.0772332972223989,0.036094899572267,0.1124873074714626,0.0567101973947979,-0.1897206046938616,0.2012839345191122,0.1897304604917497,1.300748348236084,RevisedBaselineCensoredSurvivalForest,0.0175,-0.0005926348295304,survival.probability,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,0.3026476306310556
Revised Conditional,-0.0160487836314124,0.159043673266877,0.1418124784677858,0.101750043771743,-0.1578612620991982,0.2339820167715503,0.1901373235598979,1.352386474609375,RevisedBaselineCensoredSurvivalForest,0.3015,0.1798388110489897,RMST,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S08,2000,5,1,1,2.5820356465723733
Revised Conditional,-0.0553322074719966,0.0373982375427029,0.0981559662729794,0.0593561077828108,-0.1534881737449761,0.1679160480630744,0.1536825355363253,1.3522443771362305,RevisedBaselineCensoredSurvivalForest,0.0725,0.0641035708725017,survival.probability,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S08,2000,5,1,1,0.2390305329901848
Revised Conditional,0.6295549900147974,0.5135336844255569,0.2869414863809627,0.3037286906273772,0.3426135036338347,0.6994112386871322,0.5489472029813021,1.4993579387664795,RevisedBaselineCensoredSurvivalForest,0.925,-0.0507264438176886,RMST,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S09,2000,10,1,1,10.963464912652466
Revised Conditional,0.0070678936879774,0.0258716911121778,0.099670374237219,0.0607427435067901,-0.0926024805492416,0.1121818822983246,0.0954356329386822,1.4641108512878418,RevisedBaselineCensoredSurvivalForest,0.604,0.1111887007973091,survival.probability,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S09,2000,10,1,1,0.3771180309735483
Revised Conditional,-0.0822041115289901,0.43141128647073,0.2922377315978225,0.5617056056286263,-0.3744418431268126,0.8334162348094308,0.536299366471639,1.9614861011505127,RevisedBaselineCensoredSurvivalForest,0.3985,-0.1088348155892742,RMST,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S10,2000,20,1,1,25.900893243077544
Revised Conditional,-0.0703744608597034,0.0182448587301956,0.073170718637232,0.0654978192502108,-0.1435451794969355,0.1587505987694838,0.1435451794969355,1.877049446105957,RevisedBaselineCensoredSurvivalForest,0.0,0.0110063504893809,survival.probability,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S10,2000,20,1,1,0.1755569573547627
Revised Conditional,-1.451101697133917,1.4955980307767238,0.4254699404393774,0.6982680584385728,-1.8765716375732944,2.563195497540602,1.9471851529493105,2.691676616668701,RevisedBaselineCensoredSurvivalForest,0.119,-0.1551515391668535,RMST,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S11,2000,40,1,1,28.1817463357731
Revised Conditional,-0.008111351699105,0.032921901894893,0.0687108513849043,0.0633747596845247,-0.0768222030840093,0.1045200814397483,0.0822095200676752,2.584852457046509,RevisedBaselineCensoredSurvivalForest,0.3815,0.0185521947236683,survival.probability,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S11,2000,40,1,1,0.2834339250432427
Revised Conditional,0.0229054189041518,0.069788348429154,0.1273503303225809,0.0882262152032271,-0.104444911418429,0.1478313138592257,0.1161657711629601,1.3997879028320312,RevisedBaselineCensoredSurvivalForest,0.619,0.1387750421238416,RMST,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S12,2000,5,2,2,2.2827937208026534
Revised Conditional,-0.052171648856156,0.0289494390048658,0.1014045229563086,0.0602603286480344,-0.1535761718124647,0.1679374339499444,0.153606408215289,1.3739745616912842,RevisedBaselineCensoredSurvivalForest,0.0325,-0.0424086316760837,survival.probability,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S12,2000,5,2,2,0.2292369064713678
Revised Conditional,-0.0736036298662898,1.511522872090859,0.2749269313279768,0.3257978813941535,-0.3485305611942667,1.561844255876103,1.131456019808026,1.4327032566070557,RevisedBaselineCensoredSurvivalForest,0.5095,0.0740801951300288,RMST,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S13,2000,5,3,3,15.660497565765969
Revised Conditional,-0.0162473190386725,0.0349364216569883,0.1045060068752807,0.0597569370144069,-0.1207533259139532,0.1395788526823696,0.122397673425003,1.423201322555542,RevisedBaselineCensoredSurvivalForest,0.328,-0.0262120169377819,survival.probability,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S13,2000,5,3,3,0.3490510322418828
Revised Conditional,0.1096995677182987,0.2568088660390205,0.1879831735955441,0.1987934142715666,-0.0782836058772454,0.329279890034956,0.2039768306251049,1.6284141540527344,RevisedBaselineCensoredSurvivalForest,0.772,0.0310731970774376,RMST,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S14,2000,5,5,5,7.940055296839068
Revised Conditional,0.0228432310454299,0.0291856682937324,0.1026604524100814,0.0603466118349734,-0.0798172213646514,0.1030552898475714,0.0868344412927323,1.6679604053497314,RevisedBaselineCensoredSurvivalForest,0.775,0.0692440018436091,survival.probability,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S14,2000,5,5,5,0.2570472199991028
Revised Conditional,-0.0842445728602173,0.233238786889197,0.2328247211392149,0.2221177069726466,-0.3170692939994324,0.480135767389043,0.3440403084559288,1.9162681102752688,RevisedBaselineCensoredSurvivalForest,0.3785,-0.2534510964170944,RMST,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S15,2000,5,10,10,6.985967303805244
Revised Conditional,0.0252613167264602,0.0199607894192775,0.0999007473890494,0.0605611837750262,-0.0746394306625891,0.0979480960589985,0.0808781728064731,1.8619112968444824,RevisedBaselineCensoredSurvivalForest,0.897,0.0179117413444375,survival.probability,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S15,2000,5,10,10,0.3274522710579958
Revised Conditional,0.4877583099076594,0.3918208403781394,0.1645216725340604,0.1479773984813336,0.323236637373599,0.4708164290085258,0.3377437705574025,2.7194080352783203,RevisedBaselineCensoredSurvivalForest,1.0,0.5021909619493846,RMST,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S16,2000,5,20,20,4.076228672219888
Revised Conditional,0.0160955610875,0.0156949628089584,0.0916752416825486,0.0619691591179441,-0.0755796805950486,0.098912092373242,0.0802465923273773,2.5587353706359863,RevisedBaselineCensoredSurvivalForest,0.8465,0.0078113220082314,survival.probability,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S16,2000,5,20,20,0.2336493739753075
Revised Conditional,-0.3090577443001951,0.4825145521230987,0.1943876898243675,0.1722000249049096,-0.5034454341245627,0.7311968747387554,0.5206279139034962,1.6881959438323977,RevisedBaselineCensoredSurvivalForest,0.238,-0.1126407759642056,RMST,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S17,2000,5,1,10,5.00297481808996
Revised Conditional,-0.0272784674871876,0.023550364905422,0.0982745394457214,0.0607212825253941,-0.1255530069329091,0.1417383394067824,0.12576101797275,1.613236427307129,RevisedBaselineCensoredSurvivalForest,0.1185,-0.0295471940915215,survival.probability,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S17,2000,5,1,10,0.2971017234766616
Revised Conditional,0.0726595349357124,0.1158176250717135,0.1943876898243675,0.1722000249049096,-0.1217281548886551,0.2256291924888299,0.1629453142529099,1.7198450565338137,RevisedBaselineCensoredSurvivalForest,0.7515,0.1748859989280573,RMST,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S18,2000,5,10,1,5.00297481808996
Revised Conditional,-0.0073630987984438,0.0233055096026969,0.0982745394457214,0.0607212825253941,-0.1056376382441653,0.1248429058286786,0.1065365445487284,1.5845932960510254,RevisedBaselineCensoredSurvivalForest,0.372,-0.0693286644913825,survival.probability,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S18,2000,5,10,1,0.2971017234766616
Revised Conditional,-0.5573538765808219,0.4831384706292879,0.2441890221183654,0.2306545221535307,-0.8015428986991874,1.0035316387201558,0.8031272431982691,1.786412477493286,RevisedBaselineCensoredSurvivalForest,0.036,-0.3498824006563386,RMST,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S19,2000,10,5,5,6.175993960844592
Revised Conditional,-0.0156189313439035,0.0217958284152729,0.0867967812705032,0.0638770228488928,-0.1024157126144068,0.1226777758931911,0.1031850505220126,1.6836137771606443,RevisedBaselineCensoredSurvivalForest,0.248,-0.0019846697788248,survival.probability,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S19,2000,10,5,5,0.3473918193297508
Revised Conditional,0.3435635058524922,0.3037483298615899,0.2314098103338457,0.326543585908257,0.1121536955186464,0.45060944421098,0.3241534343843665,2.1342883110046387,RevisedBaselineCensoredSurvivalForest,0.8905,0.0424618939536998,RMST,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S20,2000,20,5,5,20.000172893706257
Revised Conditional,-0.0388087039638904,0.0314681680290054,0.0959226327598205,0.0606755969173217,-0.1347313367237109,0.1513116477318485,0.1350769061800736,2.0958690643310547,RevisedBaselineCensoredSurvivalForest,0.1105,-0.0185686197097455,survival.probability,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S20,2000,20,5,5,0.2517680905885804
Revised Conditional,-2.210005522893913,2.716780514822053,0.3939466857304201,0.7511927205765737,-2.6039522086243334,3.854260219985444,2.618273635278875,3.247438430786133,RevisedBaselineCensoredSurvivalForest,0.0815,-0.0317439814849054,RMST,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S21,2000,40,10,10,41.72402151189062
Revised Conditional,0.0386453738411534,0.0221005383725521,0.0725489885274706,0.0652098595328325,-0.0339036146863172,0.0762169632637382,0.0598151466817202,3.3654356002807617,RevisedBaselineCensoredSurvivalForest,0.966,0.0281677411867749,survival.probability,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S21,2000,40,10,10,0.2590618725501764
Revised Conditional,-0.0653996210112395,0.1740574591007471,0.3363739460756357,0.4508895757426109,-0.4017735670868753,0.6403630363102111,0.428629001668502,4.49232292175293,RevisedBaselineCensoredSurvivalForest,0.3515,-0.0958542141719852,RMST,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S22,4000,20,10,10,13.68079418247579
Revised Conditional,0.0034240020818736,0.0166900414009428,0.0719819209045185,0.0646695738048907,-0.0685579188226448,0.0955449232629376,0.0723112056078695,4.5178751945495605,RevisedBaselineCensoredSurvivalForest,0.59275,0.014855000971974,survival.probability,7,linear_nonlinear_weakproxy_strong_harmful_moderate,"Linear treatment / nonlinear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S22,4000,20,10,10,0.2729735574967063
Revised Conditional,0.0667841094343614,0.0218340858564841,0.0277990004998726,0.0142604615940706,0.0389851089344887,0.0468772480638765,0.0404768890685964,0.7330987453460693,RevisedBaselineCensoredSurvivalForest,0.998,0.0039349467700499,RMST,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,"Linear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S01,500,5,1,1,1.784626142838677
Revised Conditional,0.0446226180886418,0.0330249427833799,0.0307300997864072,0.0120085885352518,0.0138925183022345,0.0381457933167076,0.0308716266597848,0.9194912910461426,RevisedBaselineCensoredSurvivalForest,0.9,-0.0343515002064728,survival.probability,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,"Linear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S01,500,5,1,1,0.2558363299780204
Revised Conditional,-0.0163987501261059,0.0790042751245087,0.0298905315532085,0.0118018318289666,-0.0462892816793145,0.0962933680759717,0.0582500226420816,1.05238938331604,RevisedBaselineCensoredSurvivalForest,0.566,-0.4015231093121009,RMST,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,"Linear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S02,1000,5,1,1,1.6772849271287866
Revised Conditional,-0.0041711471639601,0.0330610895855585,0.0335863752189148,0.0096491076812993,-0.0377575223828749,0.0514056763977746,0.0433390932206275,0.9289698600769044,RevisedBaselineCensoredSurvivalForest,0.442,-0.0482306894615192,survival.probability,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,"Linear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S02,1000,5,1,1,0.2622097582910477
Revised Conditional,0.0577707310000543,0.0498362275180713,0.0265065487186167,0.0149990942943057,0.0312641822814376,0.050292842255686,0.0330170327309207,1.4048638343811035,RevisedBaselineCensoredSurvivalForest,0.9945,0.7737151722466163,RMST,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,"Linear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S03,2000,5,1,1,2.09366888996075
Revised Conditional,0.0461832173733611,0.0237347847339113,0.0287964729087417,0.0116855712489248,0.0173867444646194,0.0317902699722051,0.0256792198504434,1.500152349472046,RevisedBaselineCensoredSurvivalForest,0.9725,-0.0151967959762749,survival.probability,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,"Linear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S03,2000,5,1,1,0.1967614392209766
Revised Conditional,-0.0265316009185937,0.0330128582074079,0.0200408163974093,0.0110281959551553,-0.046572417316003,0.0576655873425228,0.0481479623108071,2.2145824432373047,RevisedBaselineCensoredSurvivalForest,0.168,0.0757267289868223,RMST,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,"Linear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S04,4000,5,1,1,1.4767906537276114
Revised Conditional,0.0021223426270719,0.03418140189032,0.0293840506721931,0.0116932805269126,-0.0272617080451211,0.0453351536371354,0.0375570470699679,2.1626250743865967,RevisedBaselineCensoredSurvivalForest,0.49325,-0.0087246836485877,survival.probability,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,"Linear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S04,4000,5,1,1,0.1576557062450595
Revised Conditional,0.0052050084515418,0.0782188914562333,0.0287089279004575,0.0168233446101691,-0.0235039194489157,0.0836773201432795,0.0519484371521958,4.18115234375,RevisedBaselineCensoredSurvivalForest,0.6385,-0.0183295269363614,RMST,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,"Linear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S05,8000,5,1,1,2.390470034204755
Revised Conditional,0.0245654899925475,0.0324766594640164,0.0302629630579316,0.0114930743790365,-0.005697473065384,0.0328520205457263,0.0260192961154221,3.93792986869812,RevisedBaselineCensoredSurvivalForest,0.779,0.1875788538726927,survival.probability,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,"Linear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S05,8000,5,1,1,0.2165385440755042
Revised Conditional,0.0821189026453529,0.1532852539678491,0.0308210183772066,0.0148788262841846,0.0512978842681463,0.162701763841141,0.0784542071883185,8.201682806015015,RevisedBaselineCensoredSurvivalForest,0.8201875,-0.0268869689467025,RMST,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,"Linear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S06,16000,5,1,1,3.1253198562905005
Revised Conditional,0.0165918397700199,0.0388374397633155,0.0339124240569477,0.0092295264840734,-0.0173205842869277,0.0427158157845807,0.0356781940496588,7.619489669799805,RevisedBaselineCensoredSurvivalForest,0.6286875,0.0960976172613738,survival.probability,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,"Linear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S06,16000,5,1,1,0.2519524518885405
Revised Conditional,0.0035957335242269,0.0341592571563429,0.0298371779516304,0.0107336793197158,-0.0262414444274035,0.045155062405285,0.0352824260780662,1.2941944599151611,RevisedBaselineCensoredSurvivalForest,0.549,-0.0931388155880997,RMST,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,"Linear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S07,2000,2,1,1,1.8323869666026589
Revised Conditional,0.0231904723070712,0.0563032350028041,0.0357123381959987,0.0090975986017248,-0.0125218658889274,0.058346997085082,0.0484494969311149,1.3924877643585205,RevisedBaselineCensoredSurvivalForest,0.6135,0.0051204416588911,survival.probability,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,"Linear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S07,2000,2,1,1,0.2704283491701376
Revised Conditional,0.0577707310000543,0.0498362275180713,0.0265065487186167,0.0149990942943057,0.0312641822814376,0.050292842255686,0.0330170327309207,1.4237267971038818,RevisedBaselineCensoredSurvivalForest,0.9945,0.7737151722466167,RMST,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,"Linear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S08,2000,5,1,1,2.09366888996075
Revised Conditional,0.0461832173733611,0.0237347847339113,0.0287964729087417,0.0116855712489248,0.0173867444646194,0.0317902699722051,0.0256792198504434,1.5142197608947754,RevisedBaselineCensoredSurvivalForest,0.9725,-0.0151967959762749,survival.probability,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,"Linear treatment / nonlinear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S08,2000,5,1,1,0.1967614392209766
